country_name_short,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
IRL,1989-06-15,1989-07-12,Haughey IV,0,0,0,15,166,Lab,Páirti Lucht Oibre,Labour Party,3.67888888889,37,590,215,77,318
IRL,1989-06-15,1989-07-12,Haughey IV,0,1,0,6,166,PD,An Pairti Daonlathach,Progressive Democrats,7.99027777778,37,590,215,77,651
IRL,1989-06-15,1989-07-12,Haughey IV,0,0,0,7,166,WP,Páirtí na nOibrithe,Workers Party,1.8,37,590,215,77,1489
IRL,1989-06-15,1989-07-12,Haughey IV,0,0,0,4,166,none,no party affiliation,no party affiliation,,37,590,215,77,30
IRL,1989-06-15,1992-02-11,Reynolds I,0,0,0,1,166,DSP,Democratic Socialist Party,Democratic Socialist Party,,37,590,870,215,379
IRL,1989-06-15,1992-02-11,Reynolds I,0,1,1,77,166,FF,Fianna Fáil,Fianna Fail (Soldiers of Destiny),5.99266666667,37,590,870,215,280
IRL,1989-06-15,1992-02-11,Reynolds I,0,0,0,55,166,FG,Fine Gael,Fine Gael (Familiy of the Irish),6.48933333333,37,590,870,215,1393
IRL,1989-06-15,1992-02-11,Reynolds I,0,0,0,1,166,Greens,Green Party-Comhaontas Glas,Green Party,2.42111108462,37,590,870,215,1573
IRL,1989-06-15,1992-02-11,Reynolds I,0,0,0,15,166,Lab,Páirti Lucht Oibre,Labour Party,3.67888888889,37,590,870,215,318
IRL,1989-06-15,1992-02-11,Reynolds I,0,1,0,6,166,PD,An Pairti Daonlathach,Progressive Democrats,7.99027777778,37,590,870,215,651
IRL,1989-06-15,1992-02-11,Reynolds I,0,0,0,7,166,WP,Páirtí na nOibrithe,Workers Party,1.8,37,590,870,215,1489
IRL,1989-06-15,1992-02-11,Reynolds I,0,0,0,4,166,none,no party affiliation,no party affiliation,,37,590,870,215,30
IRL,1992-11-25,1993-01-12,Reynolds II,0,0,0,4,166,DLP,Democratic Left,Democratic Left,1.88888888889,37,359,748,870,1580
IRL,1992-11-25,1993-01-12,Reynolds II,0,1,1,68,166,FF,Fianna Fáil,Fianna Fail (Soldiers of Destiny),5.99266666667,37,359,748,870,280
IRL,1992-11-25,1993-01-12,Reynolds II,0,0,0,45,166,FG,Fine Gael,Fine Gael (Familiy of the Irish),6.48933333333,37,359,748,870,1393
IRL,1992-11-25,1993-01-12,Reynolds II,0,0,0,1,166,Greens,Green Party-Comhaontas Glas,Green Party,2.42111108462,37,359,748,870,1573
IRL,1992-11-25,1993-01-12,Reynolds II,0,1,0,33,166,Lab,Páirti Lucht Oibre,Labour Party,3.67888888889,37,359,748,870,318
IRL,1992-11-25,1993-01-12,Reynolds II,0,0,0,10,166,PD,An Pairti Daonlathach,Progressive Democrats,7.99027777778,37,359,748,870,651
IRL,1992-11-25,1993-01-12,Reynolds II,0,0,0,5,166,none,no party affiliation,no party affiliation,,37,359,748,870,30
IRL,1992-11-25,1994-12-15,Bruton,0,1,0,4,166,DLP,Democratic Left,Democratic Left,1.88888888889,37,359,573,748,1580
IRL,1992-11-25,1994-12-15,Bruton,0,0,0,68,166,FF,Fianna Fáil,Fianna Fail (Soldiers of Destiny),5.99266666667,37,359,573,748,280
IRL,1992-11-25,1994-12-15,Bruton,0,1,1,45,166,FG,Fine Gael,Fine Gael (Familiy of the Irish),6.48933333333,37,359,573,748,1393
IRL,1992-11-25,1994-12-15,Bruton,0,0,0,1,166,Greens,Green Party-Comhaontas Glas,Green Party,2.42111108462,37,359,573,748,1573
IRL,1992-11-25,1994-12-15,Bruton,0,1,0,33,166,Lab,Páirti Lucht Oibre,Labour Party,3.67888888889,37,359,573,748,318
IRL,1992-11-25,1994-12-15,Bruton,0,0,0,10,166,PD,An Pairti Daonlathach,Progressive Democrats,7.99027777778,37,359,573,748,651
IRL,1992-11-25,1994-12-15,Bruton,0,0,0,5,166,none,no party affiliation,no party affiliation,,37,359,573,748,30
IRL,1997-06-06,1997-06-26,Ahern I,0,0,0,4,166,DLP,Democratic Left,Democratic Left,1.88888888889,37,316,126,573,1580
IRL,1997-06-06,1997-06-26,Ahern I,0,1,1,77,166,FF,Fianna Fáil,Fianna Fail (Soldiers of Destiny),5.99266666667,37,316,126,573,280
IRL,1997-06-06,1997-06-26,Ahern I,0,0,0,54,166,FG,Fine Gael,Fine Gael (Familiy of the Irish),6.48933333333,37,316,126,573,1393
IRL,1997-06-06,1997-06-26,Ahern I,0,0,0,2,166,Greens,Green Party-Comhaontas Glas,Green Party,2.42111108462,37,316,126,573,1573
IRL,1997-06-06,1997-06-26,Ahern I,0,0,0,17,166,Lab,Páirti Lucht Oibre,Labour Party,3.67888888889,37,316,126,573,318
IRL,1997-06-06,1997-06-26,Ahern I,0,1,0,4,166,PD,An Pairti Daonlathach,Progressive Democrats,7.99027777778,37,316,126,573,651
IRL,1997-06-06,1997-06-26,Ahern I,0,0,0,1,166,SF,Sinn Féin,Sinn Fein,2.03157901764,37,316,126,573,433
IRL,1997-06-06,1997-06-26,Ahern I,0,0,0,1,166,SP,Páirtí Sóisialach,Socialist Party,1.33333337307,37,316,126,573,1014
IRL,1997-06-06,1997-06-26,Ahern I,0,0,0,6,166,none,no party affiliation,no party affiliation,,37,316,126,573,30
IRL,2002-05-15,2002-06-06,Ahern II,0,1,1,81,166,FF,Fianna Fáil,Fianna Fail (Soldiers of Destiny),5.99266666667,37,408,179,126,280
IRL,2002-05-15,2002-06-06,Ahern II,0,0,0,31,166,FG,Fine Gael,Fine Gael (Familiy of the Irish),6.48933333333,37,408,179,126,1393
IRL,2002-05-15,2002-06-06,Ahern II,0,0,0,6,166,Greens,Green Party-Comhaontas Glas,Green Party,2.42111108462,37,408,179,126,1573
IRL,2002-05-15,2002-06-06,Ahern II,0,0,0,21,166,Lab,Páirti Lucht Oibre,Labour Party,3.67888888889,37,408,179,126,318
IRL,2002-05-15,2002-06-06,Ahern II,0,1,0,8,166,PD,An Pairti Daonlathach,Progressive Democrats,7.99027777778,37,408,179,126,651
IRL,2002-05-15,2002-06-06,Ahern II,0,0,0,5,166,SF,Sinn Féin,Sinn Fein,2.03157901764,37,408,179,126,433
IRL,2002-05-15,2002-06-06,Ahern II,0,0,0,1,166,SP,Páirtí Sóisialach,Socialist Party,1.33333337307,37,408,179,126,1014
IRL,2002-05-15,2002-06-06,Ahern II,0,0,0,13,166,none,no party affiliation,no party affiliation,,37,408,179,126,30
IRL,2007-05-24,2007-06-14,Ahern III,0,1,1,78,166,FF,Fianna Fáil,Fianna Fail (Soldiers of Destiny),5.99266666667,37,190,864,179,280
IRL,2007-05-24,2007-06-14,Ahern III,0,0,0,51,166,FG,Fine Gael,Fine Gael (Familiy of the Irish),6.48933333333,37,190,864,179,1393
IRL,2007-05-24,2007-06-14,Ahern III,0,1,0,6,166,Greens,Green Party-Comhaontas Glas,Green Party,2.42111108462,37,190,864,179,1573
IRL,2007-05-24,2007-06-14,Ahern III,0,0,0,20,166,Lab,Páirti Lucht Oibre,Labour Party,3.67888888889,37,190,864,179,318
IRL,2007-05-24,2007-06-14,Ahern III,0,1,0,2,166,PD,An Pairti Daonlathach,Progressive Democrats,7.99027777778,37,190,864,179,651
IRL,2007-05-24,2007-06-14,Ahern III,0,0,0,4,166,SF,Sinn Féin,Sinn Fein,2.03157901764,37,190,864,179,433
IRL,2007-05-24,2007-06-14,Ahern III,0,0,0,5,166,none,no party affiliation,no party affiliation,,37,190,864,179,30
IRL,2007-05-24,2008-05-07,Cowen,0,1,1,78,166,FF,Fianna Fáil,Fianna Fail (Soldiers of Destiny),5.99266666667,37,190,173,864,280
IRL,2007-05-24,2008-05-07,Cowen,0,0,0,51,166,FG,Fine Gael,Fine Gael (Familiy of the Irish),6.48933333333,37,190,173,864,1393
IRL,2007-05-24,2008-05-07,Cowen,0,1,0,6,166,Greens,Green Party-Comhaontas Glas,Green Party,2.42111108462,37,190,173,864,1573
IRL,2007-05-24,2008-05-07,Cowen,0,0,0,20,166,Lab,Páirti Lucht Oibre,Labour Party,3.67888888889,37,190,173,864,318
IRL,2007-05-24,2008-05-07,Cowen,0,1,0,2,166,PD,An Pairti Daonlathach,Progressive Democrats,7.99027777778,37,190,173,864,651
IRL,2007-05-24,2008-05-07,Cowen,0,0,0,4,166,SF,Sinn Féin,Sinn Fein,2.03157901764,37,190,173,864,433
IRL,2007-05-24,2008-05-07,Cowen,0,0,0,5,166,none,no party affiliation,no party affiliation,,37,190,173,864,30
IRL,2011-02-25,2011-03-09,Kenny I,0,0,0,20,166,FF,Fianna Fáil,Fianna Fail (Soldiers of Destiny),5.99266666667,37,698,904,173,280
IRL,2011-02-25,2011-03-09,Kenny I,0,1,1,76,166,FG,Fine Gael,Fine Gael (Familiy of the Irish),6.48933333333,37,698,904,173,1393
IRL,2011-02-25,2011-03-09,Kenny I,0,1,0,37,166,Lab,Páirti Lucht Oibre,Labour Party,3.67888888889,37,698,904,173,318
IRL,2011-02-25,2011-03-09,Kenny I,0,0,0,14,166,SF,Sinn Féin,Sinn Fein,2.03157901764,37,698,904,173,433
IRL,2011-02-25,2011-03-09,Kenny I,0,0,0,2,166,SP,Páirtí Sóisialach,Socialist Party,1.33333337307,37,698,904,173,1014
IRL,2011-02-25,2011-03-09,Kenny I,0,0,0,15,166,none,no party affiliation,no party affiliation,,37,698,904,173,30
IRL,2011-02-25,2011-03-09,Kenny I,0,0,0,2,166,none,no party affiliation,no party affiliation,,37,698,904,173,905
ISL,1946-06-30,1946-06-30,Thors III,0,1,0,9,52,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,35,703,435,228
ISL,1946-06-30,1946-06-30,Thors III,0,0,0,13,52,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,35,703,435,1455
ISL,1946-06-30,1946-06-30,Thors III,0,1,1,20,52,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,35,703,435,1342
ISL,1946-06-30,1946-06-30,Thors III,0,1,0,10,52,So,Sósíalistaflokkurinn,Socialist Party,,56,35,703,435,1319
ISL,1946-06-30,1947-02-04,Stefansson,0,1,1,9,52,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,35,742,703,228
ISL,1946-06-30,1947-02-04,Stefansson,0,1,0,13,52,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,35,742,703,1455
ISL,1946-06-30,1947-02-04,Stefansson,0,1,0,20,52,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,35,742,703,1342
ISL,1946-06-30,1947-02-04,Stefansson,0,0,0,10,52,So,Sósíalistaflokkurinn,Socialist Party,,56,35,742,703,1319
ISL,1949-10-24,1949-12-06,Thors IV,0,0,0,7,52,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,259,625,742,228
ISL,1949-10-24,1949-12-06,Thors IV,0,0,0,17,52,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,259,625,742,1455
ISL,1949-10-24,1949-12-06,Thors IV,0,1,1,19,52,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,259,625,742,1342
ISL,1949-10-24,1949-12-06,Thors IV,0,0,0,9,52,So,Sósíalistaflokkurinn,Socialist Party,,56,259,625,742,1319
ISL,1949-10-24,1950-03-14,Steinthorsson,0,0,0,7,52,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,259,766,625,228
ISL,1949-10-24,1950-03-14,Steinthorsson,0,1,1,17,52,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,259,766,625,1455
ISL,1949-10-24,1950-03-14,Steinthorsson,0,1,0,19,52,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,259,766,625,1342
ISL,1949-10-24,1950-03-14,Steinthorsson,0,0,0,9,52,So,Sósíalistaflokkurinn,Socialist Party,,56,259,766,625,1319
ISL,1953-06-28,1953-09-11,Thors V,0,0,0,6,52,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,88,762,766,228
ISL,1953-06-28,1953-09-11,Thors V,0,1,0,16,52,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,88,762,766,1455
ISL,1953-06-28,1953-09-11,Thors V,0,1,1,21,52,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,88,762,766,1342
ISL,1953-06-28,1953-09-11,Thors V,0,0,0,7,52,So,Sósíalistaflokkurinn,Socialist Party,,56,88,762,766,1319
ISL,1953-06-28,1953-09-11,Thors V,0,0,0,2,52,Th,Þjóðvarnarflokkurinn,National Preservation Party,,56,88,762,766,1172
ISL,1956-06-24,1956-07-21,Jonasson III,0,1,0,8,52,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,665,664,762,228
ISL,1956-06-24,1956-07-21,Jonasson III,0,1,0,8,52,Ab,Alþýðubandalagið,People's Alliance,2.22222222222,56,665,664,762,1360
ISL,1956-06-24,1956-07-21,Jonasson III,0,1,1,17,52,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,665,664,762,1455
ISL,1956-06-24,1956-07-21,Jonasson III,0,0,0,19,52,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,665,664,762,1342
ISL,1956-06-24,1958-12-23,Jonsson I,0,1,1,8,52,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,665,446,664,228
ISL,1956-06-24,1958-12-23,Jonsson I,0,0,0,8,52,Ab,Alþýðubandalagið,People's Alliance,2.22222222222,56,665,446,664,1360
ISL,1956-06-24,1958-12-23,Jonsson I,0,0,0,17,52,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,665,446,664,1455
ISL,1956-06-24,1958-12-23,Jonsson I,0,0,0,19,52,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,665,446,664,1342
ISL,1959-06-28,1959-06-28,Jonsson II,0,1,1,6,52,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,393,351,446,228
ISL,1959-06-28,1959-06-28,Jonsson II,0,0,0,7,52,Ab,Alþýðubandalagið,People's Alliance,2.22222222222,56,393,351,446,1360
ISL,1959-06-28,1959-06-28,Jonsson II,0,0,0,19,52,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,393,351,446,1455
ISL,1959-06-28,1959-06-28,Jonsson II,0,0,0,20,52,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,393,351,446,1342
ISL,1959-10-25,1959-11-20,Thors VI,0,1,0,9,60,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,320,331,351,228
ISL,1959-10-25,1959-11-20,Thors VI,0,0,0,10,60,Ab,Alþýðubandalagið,People's Alliance,2.22222222222,56,320,331,351,1360
ISL,1959-10-25,1959-11-20,Thors VI,0,0,0,17,60,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,320,331,351,1455
ISL,1959-10-25,1959-11-20,Thors VI,0,1,1,24,60,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,320,331,351,1342
ISL,1963-06-09,1963-06-09,Thors VII,0,1,0,8,60,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,379,851,331,228
ISL,1963-06-09,1963-06-09,Thors VII,0,0,0,9,60,Ab,Alþýðubandalagið,People's Alliance,2.22222222222,56,379,851,331,1360
ISL,1963-06-09,1963-06-09,Thors VII,0,0,0,19,60,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,379,851,331,1455
ISL,1963-06-09,1963-06-09,Thors VII,0,1,1,24,60,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,379,851,331,1342
ISL,1963-06-09,1963-11-14,Benediktsson I,0,1,0,8,60,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,379,553,851,228
ISL,1963-06-09,1963-11-14,Benediktsson I,0,0,0,9,60,Ab,Alþýðubandalagið,People's Alliance,2.22222222222,56,379,553,851,1360
ISL,1963-06-09,1963-11-14,Benediktsson I,0,0,0,19,60,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,379,553,851,1455
ISL,1963-06-09,1963-11-14,Benediktsson I,0,1,1,24,60,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,379,553,851,1342
ISL,1967-06-11,1967-06-11,Benediktsson II,0,1,0,9,60,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,318,254,553,228
ISL,1967-06-11,1967-06-11,Benediktsson II,0,0,0,9,60,Ab,Alþýðubandalagið,People's Alliance,2.22222222222,56,318,254,553,1360
ISL,1967-06-11,1967-06-11,Benediktsson II,0,0,0,18,60,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,318,254,553,1455
ISL,1967-06-11,1967-06-11,Benediktsson II,0,0,0,1,60,Sfvm,Samtök frjálslyndra og vinstri manna,Union of Liberals and Leftist,,56,318,254,553,53
ISL,1967-06-11,1967-06-11,Benediktsson II,0,1,1,23,60,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,318,254,553,1342
ISL,1967-06-11,1970-07-10,Hafstein,0,1,0,9,60,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,318,321,254,228
ISL,1967-06-11,1970-07-10,Hafstein,0,0,0,9,60,Ab,Alþýðubandalagið,People's Alliance,2.22222222222,56,318,321,254,1360
ISL,1967-06-11,1970-07-10,Hafstein,0,0,0,18,60,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,318,321,254,1455
ISL,1967-06-11,1970-07-10,Hafstein,0,0,0,1,60,Sfvm,Samtök frjálslyndra og vinstri manna,Union of Liberals and Leftist,,56,318,321,254,53
ISL,1967-06-11,1970-07-10,Hafstein,0,1,1,23,60,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,318,321,254,1342
ISL,1971-06-13,1971-07-14,Johannesson I,0,0,0,6,60,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,225,272,321,228
ISL,1971-06-13,1971-07-14,Johannesson I,0,1,0,10,60,Ab,Alþýðubandalagið,People's Alliance,2.22222222222,56,225,272,321,1360
ISL,1971-06-13,1971-07-14,Johannesson I,0,1,1,17,60,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,225,272,321,1455
ISL,1971-06-13,1971-07-14,Johannesson I,0,1,0,5,60,Sfvm,Samtök frjálslyndra og vinstri manna,Union of Liberals and Leftist,,56,225,272,321,53
ISL,1971-06-13,1971-07-14,Johannesson I,0,0,0,22,60,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,225,272,321,1342
ISL,1974-06-30,1974-08-28,Hallgrimsson,0,0,0,5,60,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,637,849,272,228
ISL,1974-06-30,1974-08-28,Hallgrimsson,0,0,0,11,60,Ab,Alþýðubandalagið,People's Alliance,2.22222222222,56,637,849,272,1360
ISL,1974-06-30,1974-08-28,Hallgrimsson,0,1,0,17,60,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,637,849,272,1455
ISL,1974-06-30,1974-08-28,Hallgrimsson,0,0,0,2,60,Sfvm,Samtök frjálslyndra og vinstri manna,Union of Liberals and Leftist,,56,637,849,272,53
ISL,1974-06-30,1974-08-28,Hallgrimsson,0,1,1,25,60,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,637,849,272,1342
ISL,1978-06-25,1978-09-01,Johannesson II,0,1,0,14,60,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,275,673,849,228
ISL,1978-06-25,1978-09-01,Johannesson II,0,1,0,14,60,Ab,Alþýðubandalagið,People's Alliance,2.22222222222,56,275,673,849,1360
ISL,1978-06-25,1978-09-01,Johannesson II,0,1,1,12,60,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,275,673,849,1455
ISL,1978-06-25,1978-09-01,Johannesson II,0,0,0,20,60,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,275,673,849,1342
ISL,1978-06-25,1979-10-15,Groendal,0,1,1,14,60,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,275,536,673,228
ISL,1978-06-25,1979-10-15,Groendal,0,0,0,14,60,Ab,Alþýðubandalagið,People's Alliance,2.22222222222,56,275,536,673,1360
ISL,1978-06-25,1979-10-15,Groendal,0,0,0,12,60,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,275,536,673,1455
ISL,1978-06-25,1979-10-15,Groendal,0,0,0,20,60,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,275,536,673,1342
ISL,1979-12-02,1980-02-08,Thoroddsen,0,0,0,10,60,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,436,752,536,228
ISL,1979-12-02,1980-02-08,Thoroddsen,0,1,0,11,60,Ab,Alþýðubandalagið,People's Alliance,2.22222222222,56,436,752,536,1360
ISL,1979-12-02,1980-02-08,Thoroddsen,0,1,0,17,60,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,436,752,536,1455
ISL,1979-12-02,1980-02-08,Thoroddsen,0,1,1,21,60,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,436,752,536,1342
ISL,1979-12-02,1980-02-08,Thoroddsen,0,0,0,1,60,none,no party affiliation,no party affiliation,,56,436,752,536,134
ISL,1983-04-23,1983-05-26,Hermannsson I,0,0,0,6,60,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,114,393,752,228
ISL,1983-04-23,1983-05-26,Hermannsson I,0,0,0,10,60,Ab,Alþýðubandalagið,People's Alliance,2.22222222222,56,114,393,752,1360
ISL,1983-04-23,1983-05-26,Hermannsson I,0,0,0,4,60,BJ,Bandalag jafnaðarmanna,Social Democratic Federation,,56,114,393,752,988
ISL,1983-04-23,1983-05-26,Hermannsson I,0,1,1,14,60,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,114,393,752,1455
ISL,1983-04-23,1983-05-26,Hermannsson I,0,1,0,23,60,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,114,393,752,1342
ISL,1983-04-23,1983-05-26,Hermannsson I,0,0,0,3,60,Sk,Samtök um kvennalista,Womens Alliance,2.22222222222,56,114,393,752,147
ISL,1987-04-25,1987-07-08,Palsson,0,1,0,10,63,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,673,279,393,228
ISL,1987-04-25,1987-07-08,Palsson,0,0,0,8,63,Ab,Alþýðubandalagið,People's Alliance,2.22222222222,56,673,279,393,1360
ISL,1987-04-25,1987-07-08,Palsson,0,0,0,7,63,Bf,Borgaraflokkurinn,Citizens' Party,,56,673,279,393,828
ISL,1987-04-25,1987-07-08,Palsson,0,1,0,13,63,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,673,279,393,1455
ISL,1987-04-25,1987-07-08,Palsson,0,1,1,18,63,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,673,279,393,1342
ISL,1987-04-25,1987-07-08,Palsson,0,0,0,1,63,Sjf,Samtök um jatnrétti og félagshyggju,Association for Equality and Justice,,56,673,279,393,817
ISL,1987-04-25,1987-07-08,Palsson,0,0,0,6,63,Sk,Samtök um kvennalista,Womens Alliance,2.22222222222,56,673,279,393,147
ISL,1987-04-25,1988-09-28,Hermannsson II,0,1,0,10,63,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,673,301,279,228
ISL,1987-04-25,1988-09-28,Hermannsson II,0,1,0,8,63,Ab,Alþýðubandalagið,People's Alliance,2.22222222222,56,673,301,279,1360
ISL,1987-04-25,1988-09-28,Hermannsson II,0,0,0,7,63,Bf,Borgaraflokkurinn,Citizens' Party,,56,673,301,279,828
ISL,1987-04-25,1988-09-28,Hermannsson II,0,1,1,13,63,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,673,301,279,1455
ISL,1987-04-25,1988-09-28,Hermannsson II,0,0,0,18,63,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,673,301,279,1342
ISL,1987-04-25,1988-09-28,Hermannsson II,0,0,0,1,63,Sjf,Samtök um jatnrétti og félagshyggju,Association for Equality and Justice,,56,673,301,279,817
ISL,1987-04-25,1988-09-28,Hermannsson II,0,0,0,6,63,Sk,Samtök um kvennalista,Womens Alliance,2.22222222222,56,673,301,279,147
ISL,1987-04-25,1989-09-10,Hermannsson III,0,1,0,10,63,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,673,127,301,228
ISL,1987-04-25,1989-09-10,Hermannsson III,0,1,0,8,63,Ab,Alþýðubandalagið,People's Alliance,2.22222222222,56,673,127,301,1360
ISL,1987-04-25,1989-09-10,Hermannsson III,0,1,0,7,63,Bf,Borgaraflokkurinn,Citizens' Party,,56,673,127,301,828
ISL,1987-04-25,1989-09-10,Hermannsson III,0,1,1,13,63,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,673,127,301,1455
ISL,1987-04-25,1989-09-10,Hermannsson III,0,0,0,18,63,Sj,Sjálfstæðisflokkurinn,Independence Party,6.94444444444,56,673,127,301,1342
ISL,1987-04-25,1989-09-10,Hermannsson III,0,0,0,1,63,Sjf,Samtök um jatnrétti og félagshyggju,Association for Equality and Justice,,56,673,127,301,817
ISL,1987-04-25,1989-09-10,Hermannsson III,0,0,0,6,63,Sk,Samtök um kvennalista,Womens Alliance,2.22222222222,56,673,127,301,147
ISL,1991-04-20,1991-04-30,Oddsson I,0,1,0,10,63,A,Alþýðuflokkurinn,Social Democratic Party,4.44444444444,56,274,640,127,228
ISL,1991-04-20,1991-04-30,Oddsson I,0,0,0,9,63,Ab,Alþýðubandalagið,People's Alliance,2.22222222222,56,274,640,127,1360
ISL,1991-04-20,1991-04-30,Oddsson I,0,0,0,13,63,F,Framsóknarflokkurinn,Progressive Party,3.88888888889,56,274,640,127,1455
